evaluation_group,evaluation_subgroup,source_split,scenario_version,seed,episode,frame_index,timestamp_s,teacher_opportunity,r0_selected_edges,candidate_selected_edges,effective_selected_edges,candidate_binding_change_count,effective_binding_change_count,positive_teacher_exact_match,negative_exact_r0,ood,rejected,rejection_reasons,fallback_exact_r0_matrix,fallback_exact_r0_binding
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20053,communication_degraded_5v5-s20053-4593bbda368a-r4dcb163981ae,1,2.0,0,"[[0,4],[1,0],[2,1],[3,3],[4,2]]","[[0,4],[1,0],[2,1],[3,3],[4,2]]","[[0,4],[1,0],[2,1],[3,3],[4,2]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20054,communication_degraded_5v5-s20054-25271bce7ca9-r4dcb163981ae,0,0.95,0,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20054,communication_degraded_5v5-s20054-25271bce7ca9-r4dcb163981ae,1,1.0,0,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20054,communication_degraded_5v5-s20054-25271bce7ca9-r4dcb163981ae,2,2.0,0,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/train,train,communication_degraded-5v5-v1,20055,communication_degraded_5v5-s20055-342b59835a42-r4dcb163981ae,0,0.85,0,"[[0,0],[1,1],[2,4],[3,2],[4,3]]","[[0,0],[1,1],[2,4],[3,2],[4,3]]","[[0,0],[1,1],[2,4],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/train,train,communication_degraded-5v5-v1,20055,communication_degraded_5v5-s20055-342b59835a42-r4dcb163981ae,1,1.0,0,"[[0,0],[1,1],[2,4],[3,2],[4,3]]","[[0,0],[1,1],[2,4],[3,2],[4,3]]","[[0,0],[1,1],[2,4],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/train,train,communication_degraded-5v5-v1,20055,communication_degraded_5v5-s20055-342b59835a42-r4dcb163981ae,2,2.0,0,"[[0,0],[1,1],[2,3],[3,2],[4,4]]","[[0,0],[1,1],[2,3],[3,2],[4,4]]","[[0,0],[1,1],[2,3],[3,2],[4,4]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20056,communication_degraded_5v5-s20056-ebd72c696c62-r4dcb163981ae,0,0.95,0,"[[0,0],[1,1],[2,3],[3,2],[4,4]]","[[0,0],[1,1],[2,3],[3,2],[4,4]]","[[0,0],[1,1],[2,3],[3,2],[4,4]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20056,communication_degraded_5v5-s20056-ebd72c696c62-r4dcb163981ae,1,1.0,0,"[[0,0],[1,1],[2,3],[3,2],[4,4]]","[[0,0],[1,1],[2,3],[3,2],[4,4]]","[[0,0],[1,1],[2,3],[3,2],[4,4]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20056,communication_degraded_5v5-s20056-ebd72c696c62-r4dcb163981ae,2,2.0,0,"[[0,0],[1,1],[2,2],[3,3],[4,4]]","[[0,0],[1,1],[2,2],[3,3],[4,4]]","[[0,0],[1,1],[2,2],[3,3],[4,4]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/train,train,communication_degraded-5v5-v1,20057,communication_degraded_5v5-s20057-1f3aea318897-r4dcb163981ae,0,1.25,0,"[[0,4],[1,1],[2,0],[3,2],[4,3]]","[[0,4],[1,1],[2,0],[3,2],[4,3]]","[[0,4],[1,1],[2,0],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/train,train,communication_degraded-5v5-v1,20057,communication_degraded_5v5-s20057-1f3aea318897-r4dcb163981ae,1,2.0,1,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,0,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20058,communication_degraded_5v5-s20058-a5093c4ee6d1-r4dcb163981ae,0,1.15,0,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/validation,validation,communication_degraded-5v5-v1,20058,communication_degraded_5v5-s20058-a5093c4ee6d1-r4dcb163981ae,1,2.0,0,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/test,test,communication_degraded-5v5-v1,20059,communication_degraded_5v5-s20059-f4f65dc50533-r4dcb163981ae,0,1.25,0,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/test,test,communication_degraded-5v5-v1,20059,communication_degraded_5v5-s20059-f4f65dc50533-r4dcb163981ae,1,2.0,0,"[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]","[[0,4],[1,0],[2,1],[3,2],[4,3]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/train,train,delayed_noisy-200v200-v1,20040,delayed_noisy_200v200-s20040-010799c58309-r61bb88a65f68,0,0.9,0,"[[0,0],[1,2],[2,1],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,10],[10,11],[11,12],[12,13],[13,14],[14,15],[15,16],[16,17],[17,19],[18,18],[19,20],[20,23],[21,24],[22,26],[23,25],[24,27],[25,28],[26,29],[27,31],[28,32],[29,34],[30,36],[31,37],[32,40],[33,41],[34,42],[35,43],[36,46],[37,47],[38,48],[39,49],[40,50],[41,51],[42,52],[43,54],[44,56],[45,57],[46,58],[47,60],[48,61],[49,62],[50,63],[51,64],[52,65],[53,66],[54,67],[55,70],[56,69],[57,71],[58,72],[59,73],[60,74],[61,75],[62,78],[63,77],[64,76],[65,79],[66,80],[67,81],[68,82],[69,83],[70,85],[71,84],[72,86],[73,87],[74,88],[75,89],[76,90],[77,91],[78,92],[79,93],[80,94],[81,95],[82,96],[83,97],[84,98],[85,99],[86,100],[87,101],[88,102],[89,103],[90,104],[91,105],[92,106],[93,107],[94,109],[95,108],[96,110],[97,112],[98,113],[99,114],[100,115],[101,116],[102,117],[103,118],[104,119],[105,121],[106,120],[107,122],[108,123],[109,124],[110,125],[111,126],[112,127],[113,128],[114,131],[115,132],[116,133],[117,134],[118,135],[119,136],[120,137],[121,138],[122,139],[123,140],[124,141],[125,142],[126,145],[127,147],[128,146],[129,148],[130,149],[131,150],[132,151],[133,152],[134,153],[135,154],[136,155],[137,157],[138,156],[139,159],[140,160],[141,161],[142,163],[143,162],[144,164],[145,165],[146,166],[147,167],[148,168],[149,169],[150,171],[151,170],[152,172],[153,173],[154,174],[155,175],[156,177],[157,176],[158,178],[159,180],[160,181],[161,183],[162,185],[163,184],[164,186],[165,188],[166,187],[167,189],[168,190],[169,191],[170,192],[171,193],[172,194],[173,197],[174,195],[175,199]]","[[0,0],[1,2],[2,1],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,10],[10,11],[11,12],[12,13],[13,14],[14,15],[15,16],[16,17],[17,19],[18,18],[19,20],[20,23],[21,24],[22,26],[23,25],[24,27],[25,28],[26,29],[27,31],[28,32],[29,34],[30,36],[31,37],[32,40],[33,41],[34,42],[35,43],[36,46],[37,47],[38,48],[39,49],[40,50],[41,51],[42,52],[43,54],[44,56],[45,57],[46,58],[47,60],[48,61],[49,62],[50,63],[51,64],[52,65],[53,66],[54,67],[55,70],[56,69],[57,71],[58,72],[59,73],[60,74],[61,75],[62,78],[63,77],[64,76],[65,79],[66,80],[67,81],[68,82],[69,83],[70,85],[71,84],[72,86],[73,87],[74,88],[75,89],[76,90],[77,91],[78,92],[79,93],[80,94],[81,95],[82,96],[83,97],[84,98],[85,99],[86,100],[87,101],[88,102],[89,103],[90,104],[91,105],[92,106],[93,107],[94,109],[95,108],[96,110],[97,112],[98,113],[99,114],[100,115],[101,116],[102,117],[103,118],[104,119],[105,121],[106,120],[107,122],[108,123],[109,124],[110,125],[111,126],[112,127],[113,128],[114,131],[115,132],[116,133],[117,134],[118,135],[119,136],[120,137],[121,138],[122,139],[123,140],[124,141],[125,142],[126,145],[127,147],[128,146],[129,148],[130,149],[131,150],[132,151],[133,152],[134,153],[135,154],[136,155],[137,157],[138,156],[139,159],[140,160],[141,161],[142,163],[143,162],[144,164],[145,165],[146,166],[147,167],[148,168],[149,169],[150,171],[151,170],[152,172],[153,173],[154,174],[155,175],[156,177],[157,176],[158,178],[159,180],[160,181],[161,183],[162,185],[163,184],[164,186],[165,188],[166,187],[167,189],[168,190],[169,191],[170,192],[171,193],[172,194],[173,197],[174,195],[175,199]]","[[0,0],[1,2],[2,1],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,10],[10,11],[11,12],[12,13],[13,14],[14,15],[15,16],[16,17],[17,19],[18,18],[19,20],[20,23],[21,24],[22,26],[23,25],[24,27],[25,28],[26,29],[27,31],[28,32],[29,34],[30,36],[31,37],[32,40],[33,41],[34,42],[35,43],[36,46],[37,47],[38,48],[39,49],[40,50],[41,51],[42,52],[43,54],[44,56],[45,57],[46,58],[47,60],[48,61],[49,62],[50,63],[51,64],[52,65],[53,66],[54,67],[55,70],[56,69],[57,71],[58,72],[59,73],[60,74],[61,75],[62,78],[63,77],[64,76],[65,79],[66,80],[67,81],[68,82],[69,83],[70,85],[71,84],[72,86],[73,87],[74,88],[75,89],[76,90],[77,91],[78,92],[79,93],[80,94],[81,95],[82,96],[83,97],[84,98],[85,99],[86,100],[87,101],[88,102],[89,103],[90,104],[91,105],[92,106],[93,107],[94,109],[95,108],[96,110],[97,112],[98,113],[99,114],[100,115],[101,116],[102,117],[103,118],[104,119],[105,121],[106,120],[107,122],[108,123],[109,124],[110,125],[111,126],[112,127],[113,128],[114,131],[115,132],[116,133],[117,134],[118,135],[119,136],[120,137],[121,138],[122,139],[123,140],[124,141],[125,142],[126,145],[127,147],[128,146],[129,148],[130,149],[131,150],[132,151],[133,152],[134,153],[135,154],[136,155],[137,157],[138,156],[139,159],[140,160],[141,161],[142,163],[143,162],[144,164],[145,165],[146,166],[147,167],[148,168],[149,169],[150,171],[151,170],[152,172],[153,173],[154,174],[155,175],[156,177],[157,176],[158,178],[159,180],[160,181],[161,183],[162,185],[163,184],[164,186],[165,188],[166,187],[167,189],[168,190],[169,191],[170,192],[171,193],[172,194],[173,197],[174,195],[175,199]]",0,0,0,1,0,0,,0,0
source_independent_evaluation,source_independent_evaluation/train,train,delayed_noisy-200v200-v1,20040,delayed_noisy_200v200-s20040-010799c58309-r61bb88a65f68,1,1.0,1,"[[0,0],[1,2],[2,1],[3,3],[4,4],[5,6],[6,5],[7,7],[8,8],[9,10],[10,11],[11,12],[12,13],[13,14],[14,15],[15,16],[16,17],[17,19],[18,18],[19,20],[20,23],[21,24],[22,26],[23,25],[24,27],[25,28],[26,29],[27,31],[28,32],[29,34],[30,36],[31,37],[32,40],[33,41],[34,42],[35,43],[36,46],[37,47],[38,48],[39,49],[40,51],[41,50],[42,52],[43,54],[44,56],[45,57],[46,59],[47,60],[48,61],[49,62],[50,63],[51,64],[52,65],[53,66],[54,67],[55,70],[56,69],[57,71],[58,72],[59,73],[60,74],[61,75],[62,78],[63,77],[64,76],[65,79],[66,80],[67,81],[68,82],[69,83],[70,85],[71,84],[72,86],[73,87],[74,88],[75,89],[76,90],[77,91],[78,92],[79,93],[80,94],[81,95],[82,96],[83,97],[84,98],[85,99],[86,100],[87,101],[88,104],[89,103],[90,105],[91,106],[92,108],[93,107],[94,110],[95,109],[96,111],[97,112],[98,113],[99,114],[100,115],[101,116],[102,117],[103,118],[104,120],[105,119],[106,121],[107,122],[108,123],[109,124],[110,125],[111,127],[112,128],[113,131],[114,132],[115,133],[116,134],[117,135],[118,136],[119,137],[120,138],[121,139],[122,140],[123,141],[124,142],[125,144],[126,145],[127,147],[128,146],[129,148],[130,149],[131,150],[132,151],[133,152],[134,153],[135,154],[136,155],[137,157],[138,156],[139,159],[140,160],[141,161],[142,163],[143,162],[144,164],[145,165],[146,166],[147,167],[148,168],[149,169],[150,171],[151,170],[152,172],[153,173],[154,174],[155,175],[156,177],[157,176],[158,178],[159,179],[160,180],[161,181],[162,183],[163,184],[164,185],[165,186],[166,187],[167,188],[168,190],[169,191],[170,192],[171,194],[172,193],[173,197],[174,195],[175,199],[176,58],[177,102],[178,126],[179,189]]","[[0,0],[1,2],[2,1],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,10],[10,11],[11,12],[12,13],[13,14],[14,15],[15,16],[16,17],[17,19],[18,18],[19,20],[20,23],[21,24],[22,26],[23,25],[24,27],[25,28],[26,29],[27,31],[28,32],[29,34],[30,36],[31,37],[32,40],[33,41],[34,42],[35,43],[36,46],[37,47],[38,48],[39,49],[40,50],[41,51],[42,52],[43,54],[44,56],[45,57],[46,58],[47,60],[48,61],[49,62],[50,63],[51,64],[52,65],[53,66],[54,67],[55,70],[56,69],[57,71],[58,72],[59,73],[60,74],[61,75],[62,78],[63,77],[64,76],[65,79],[66,80],[67,81],[68,82],[69,83],[70,85],[71,84],[72,86],[73,87],[74,88],[75,89],[76,90],[77,91],[78,92],[79,93],[80,94],[81,95],[82,96],[83,97],[84,98],[85,99],[86,100],[87,101],[88,102],[89,103],[90,104],[91,105],[92,106],[93,107],[94,109],[95,108],[96,110],[97,112],[98,113],[99,114],[100,115],[101,116],[102,117],[103,118],[104,119],[105,121],[106,120],[107,122],[108,123],[109,124],[110,125],[111,126],[112,127],[113,128],[114,131],[115,132],[116,133],[117,134],[118,135],[119,136],[120,137],[121,138],[122,139],[123,140],[124,141],[125,142],[126,145],[127,147],[128,146],[129,148],[130,149],[131,150],[132,151],[133,152],[134,153],[135,154],[136,155],[137,157],[138,156],[139,159],[140,160],[141,161],[142,163],[143,162],[144,164],[145,165],[146,166],[147,167],[148,168],[149,169],[150,171],[151,170],[152,172],[153,173],[154,174],[155,175],[156,177],[157,176],[158,178],[159,180],[160,181],[161,183],[162,185],[163,184],[164,186],[165,188],[166,187],[167,189],[168,190],[169,191],[170,192],[171,193],[172,194],[173,197],[174,195],[175,199],[176,59],[177,111],[178,129],[179,182]]","[[0,0],[1,2],[2,1],[3,3],[4,4],[5,6],[6,5],[7,7],[8,8],[9,10],[10,11],[11,12],[12,13],[13,14],[14,15],[15,16],[16,17],[17,19],[18,18],[19,20],[20,23],[21,24],[22,26],[23,25],[24,27],[25,28],[26,29],[27,31],[28,32],[29,34],[30,36],[31,37],[32,40],[33,41],[34,42],[35,43],[36,46],[37,47],[38,48],[39,49],[40,51],[41,50],[42,52],[43,54],[44,56],[45,57],[46,59],[47,60],[48,61],[49,62],[50,63],[51,64],[52,65],[53,66],[54,67],[55,70],[56,69],[57,71],[58,72],[59,73],[60,74],[61,75],[62,78],[63,77],[64,76],[65,79],[66,80],[67,81],[68,82],[69,83],[70,85],[71,84],[72,86],[73,87],[74,88],[75,89],[76,90],[77,91],[78,92],[79,93],[80,94],[81,95],[82,96],[83,97],[84,98],[85,99],[86,100],[87,101],[88,104],[89,103],[90,105],[91,106],[92,108],[93,107],[94,110],[95,109],[96,111],[97,112],[98,113],[99,114],[100,115],[101,116],[102,117],[103,118],[104,120],[105,119],[106,121],[107,122],[108,123],[109,124],[110,125],[111,127],[112,128],[113,131],[114,132],[115,133],[116,134],[117,135],[118,136],[119,137],[120,138],[121,139],[122,140],[123,141],[124,142],[125,144],[126,145],[127,147],[128,146],[129,148],[130,149],[131,150],[132,151],[133,152],[134,153],[135,154],[136,155],[137,157],[138,156],[139,159],[140,160],[141,161],[142,163],[143,162],[144,164],[145,165],[146,166],[147,167],[148,168],[149,169],[150,171],[151,170],[152,172],[153,173],[154,174],[155,175],[156,177],[157,176],[158,178],[159,179],[160,180],[161,181],[162,183],[163,184],[164,185],[165,186],[166,187],[167,188],[168,190],[169,191],[170,192],[171,194],[172,193],[173,197],[174,195],[175,199],[176,58],[177,102],[178,126],[179,189]]",86,0,0,0,0,1,binding_change_limit_exceeded,1,1
source_independent_evaluation,source_independent_evaluation/train,train,delayed_noisy-200v200-v1,20040,delayed_noisy_200v200-s20040-010799c58309-r61bb88a65f68,2,2.0,1,"[[0,4],[1,2],[2,5],[3,0],[4,3],[5,6],[6,12],[8,10],[9,11],[10,13],[11,16],[12,14],[13,15],[14,19],[15,20],[16,22],[17,21],[18,23],[19,24],[20,26],[21,28],[22,30],[23,29],[24,31],[25,32],[26,33],[27,34],[28,39],[29,38],[30,37],[31,41],[32,42],[33,43],[34,45],[35,46],[36,48],[37,49],[38,50],[39,53],[40,52],[41,54],[42,58],[43,56],[44,60],[45,62],[46,74],[47,63],[48,65],[49,66],[50,67],[51,70],[52,69],[53,73],[54,72],[55,71],[56,75],[57,77],[58,80],[59,76],[60,81],[61,90],[62,85],[63,82],[64,84],[65,83],[66,87],[67,86],[68,89],[70,91],[71,88],[72,93],[73,97],[74,92],[75,95],[76,96],[77,94],[78,98],[79,99],[80,101],[81,103],[82,106],[83,102],[84,105],[85,104],[86,109],[87,107],[88,111],[89,112],[90,110],[91,117],[92,115],[93,113],[94,114],[95,116],[96,118],[97,119],[98,121],[99,120],[100,122],[101,123],[102,124],[103,128],[104,129],[105,127],[106,131],[107,130],[108,132],[109,133],[110,138],[111,136],[112,135],[113,137],[114,140],[115,141],[116,145],[117,146],[118,143],[119,149],[120,144],[121,148],[122,147],[123,154],[124,150],[125,152],[126,151],[127,158],[128,156],[129,157],[130,155],[131,159],[132,160],[133,161],[134,162],[135,163],[136,164],[137,165],[138,166],[139,169],[140,167],[141,168],[142,170],[143,171],[144,172],[145,173],[146,174],[147,176],[148,179],[149,178],[150,180],[151,187],[152,182],[153,181],[154,184],[155,183],[156,186],[157,191],[158,196],[159,190],[160,195],[161,192],[162,197],[163,194],[164,198],[165,57],[166,100],[167,125],[168,188],[169,9],[170,8],[171,79],[172,108],[173,177],[174,199],[176,17],[177,25],[178,27],[179,36],[180,35],[181,40],[182,44],[183,51],[184,55],[185,59],[186,64],[187,68],[188,126],[189,134],[190,142],[191,153],[192,175],[193,189],[194,1],[195,18],[196,78],[197,7],[198,193],[199,47],[200,139],[201,61],[202,185]]","[[0,4],[1,2],[2,5],[3,0],[4,3],[5,6],[6,12],[8,10],[9,11],[10,13],[11,16],[12,14],[13,15],[14,19],[15,20],[16,22],[17,21],[18,23],[19,24],[20,26],[21,28],[22,30],[23,29],[24,31],[25,32],[26,33],[27,34],[28,39],[29,38],[30,37],[31,41],[32,42],[33,43],[34,45],[35,46],[36,48],[37,49],[38,50],[39,53],[40,52],[41,54],[42,58],[43,56],[44,60],[45,62],[46,74],[47,63],[48,65],[49,66],[50,67],[51,70],[52,69],[53,73],[54,72],[55,71],[56,75],[57,77],[58,80],[59,76],[60,81],[61,90],[62,85],[63,82],[64,84],[65,83],[66,87],[67,86],[68,89],[70,91],[71,88],[72,93],[73,97],[74,92],[75,95],[76,96],[77,94],[78,98],[79,99],[80,101],[81,103],[82,106],[83,102],[84,105],[85,104],[86,109],[87,107],[88,111],[89,112],[90,110],[91,117],[92,115],[93,113],[94,114],[95,116],[96,118],[97,119],[98,121],[99,120],[100,122],[101,123],[102,124],[103,128],[104,129],[105,127],[106,131],[107,130],[108,132],[109,133],[110,138],[111,136],[112,135],[113,137],[114,140],[115,141],[116,145],[117,146],[118,143],[119,149],[120,144],[121,148],[122,147],[123,154],[124,150],[125,152],[126,151],[127,158],[128,156],[129,157],[130,155],[131,159],[132,160],[133,161],[134,162],[135,163],[136,164],[137,165],[138,166],[139,169],[140,167],[141,168],[142,170],[143,171],[144,172],[145,173],[146,174],[147,176],[148,179],[149,178],[150,180],[151,187],[152,182],[153,181],[154,184],[155,183],[156,186],[157,191],[158,196],[159,190],[160,195],[161,192],[162,197],[163,194],[164,198],[165,57],[166,100],[167,125],[168,188],[169,9],[170,8],[171,79],[172,108],[173,177],[174,199],[176,17],[177,25],[178,27],[179,36],[180,35],[181,40],[182,44],[183,51],[184,55],[185,59],[186,64],[187,68],[188,126],[189,134],[190,142],[191,153],[192,175],[193,189],[194,1],[195,18],[196,78],[197,7],[198,193],[199,47],[200,139],[201,61],[202,185]]","[[0,4],[1,2],[2,5],[3,0],[4,3],[5,6],[6,12],[8,10],[9,11],[10,13],[11,16],[12,14],[13,15],[14,19],[15,20],[16,22],[17,21],[18,23],[19,24],[20,26],[21,28],[22,30],[23,29],[24,31],[25,32],[26,33],[27,34],[28,39],[29,38],[30,37],[31,41],[32,42],[33,43],[34,45],[35,46],[36,48],[37,49],[38,50],[39,53],[40,52],[41,54],[42,58],[43,56],[44,60],[45,62],[46,74],[47,63],[48,65],[49,66],[50,67],[51,70],[52,69],[53,73],[54,72],[55,71],[56,75],[57,77],[58,80],[59,76],[60,81],[61,90],[62,85],[63,82],[64,84],[65,83],[66,87],[67,86],[68,89],[70,91],[71,88],[72,93],[73,97],[74,92],[75,95],[76,96],[77,94],[78,98],[79,99],[80,101],[81,103],[82,106],[83,102],[84,105],[85,104],[86,109],[87,107],[88,111],[89,112],[90,110],[91,117],[92,115],[93,113],[94,114],[95,116],[96,118],[97,119],[98,121],[99,120],[100,122],[101,123],[102,124],[103,128],[104,129],[105,127],[106,131],[107,130],[108,132],[109,133],[110,138],[111,136],[112,135],[113,137],[114,140],[115,141],[116,145],[117,146],[118,143],[119,149],[120,144],[121,148],[122,147],[123,154],[124,150],[125,152],[126,151],[127,158],[128,156],[129,157],[130,155],[131,159],[132,160],[133,161],[134,162],[135,163],[136,164],[137,165],[138,166],[139,169],[140,167],[141,168],[142,170],[143,171],[144,172],[145,173],[146,174],[147,176],[148,179],[149,178],[150,180],[151,187],[152,182],[153,181],[154,184],[155,183],[156,186],[157,191],[158,196],[159,190],[160,195],[161,192],[162,197],[163,194],[164,198],[165,57],[166,100],[167,125],[168,188],[169,9],[170,8],[171,79],[172,108],[173,177],[174,199],[176,17],[177,25],[178,27],[179,36],[180,35],[181,40],[182,44],[183,51],[184,55],[185,59],[186,64],[187,68],[188,126],[189,134],[190,142],[191,153],[192,175],[193,189],[194,1],[195,18],[196,78],[197,7],[198,193],[199,47],[200,139],[201,61],[202,185]]",0,0,0,0,1,1,feature_ood,1,1
